RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
188.00870868515;+11.56466657792;    0.6903;    4.576;  -35.218;20.187510;21.084790;19.071812
188.03477048300;+11.58042028478;    0.6086;   -1.144;   -4.077;20.619255;20.606934;20.309172
188.03284696955;+11.59116947032;    1.4452;  -60.345;   -1.181;15.564291;16.090256;14.866141
188.04049481181;+11.59097007936;    1.2577;   -2.716;   -4.932;19.642178;20.581621;18.670252
187.95252337033;+11.54193574186;          ;         ;         ;20.989130;20.156462;18.625078
187.94736989291;+11.56143003953;    1.2161;   -0.164;  -11.064;20.167484;20.843560;19.453693
187.99012815577;+11.56747256625;    0.8845;    0.924;  -10.539;18.118578;18.932842;17.208920
187.96284755126;+11.57369077303;    1.2177;   -4.894;    2.832;15.560253;15.907637;14.848079
187.98518897381;+11.57675395128;          ;         ;         ;20.580317;18.850426;17.353249
187.97074622586;+11.58176617201;    3.9839;  -26.968;   14.645;17.318218;18.678255;16.158735
187.92887168932;+11.56398968267;    1.0551;  -19.945;   -8.744;14.478501;14.838147;13.949837
187.96179128396;+11.59860766262;    0.3225;   -2.178;   -0.685;17.622816;18.161123;16.948603
188.00473567830;+11.57323170253;    0.1940;  -20.757;  -15.999;18.795506;19.339994;18.139013
187.99991573062;+11.57150786924;          ;         ;         ;20.951647;22.045837;20.273006
188.00070972477;+11.57349474037;    0.6256;  -12.392;    4.172;15.504786;15.834985;15.001923
187.98027331028;+11.58505540638;          ;         ;         ;20.814320;21.481655;20.336780
188.03105611952;+11.60363163401;    0.0745;    9.479;  -40.581;20.258123;20.594522;19.525297
188.01849678487;+11.60501037017;    0.7414;    1.092;   -6.354;17.429228;18.023450;16.702677
188.00343115349;+11.60158483694;   -0.0302;   -7.573;    2.970;20.636646;21.668802;19.536598
187.97009579448;+11.60111832924;   -0.2352;   -1.848;   -0.703;19.034540;19.415491;18.393800
187.97523708829;+11.61214412832;    1.3072;  -16.590;    0.694;12.809277;13.100352;12.355823
187.98851693341;+11.61806465884;    0.9587;  -10.782;   -4.146;19.955036;20.992224;18.884853
188.09175707970;+11.57788299386;    0.1942;    1.128;   -7.537;19.917652;20.274334;19.386213
188.07328297011;+11.57928712879;    0.1078;    5.979;   -6.991;17.922396;18.299380;17.425512
188.07592833657;+11.57902287960;    0.1808;   -2.321;   -2.674;19.442165;19.716846;19.012665
188.10311681795;+11.60818427450;    1.6910;  -26.002;    5.838;18.856264;20.138363;17.788065
188.08343684417;+11.60355549568;    0.4594;   -1.181;  -18.665;17.145573;17.580381;16.546047
188.06779566996;+11.61002890413;          ;         ;         ;21.469816;19.762428;17.913160
188.09781858845;+11.61696662894;    0.5322;    4.892;  -15.330;19.482344;20.669758;18.341557
188.11281069114;+11.62100438060;   -0.1224;    9.538;  -25.413;19.003902;19.549170;18.312017
188.13091742142;+11.64107868500;   -2.0636;    7.386;  -14.643;20.849644;21.235346;19.902094
188.15174923657;+11.63602704630;    0.6879;    4.870;   -7.594;15.926822;16.259773;15.416817
188.15940616148;+11.63363052981;          ;         ;         ;21.487083;20.405520;18.821316
