RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
002.27908452335;-30.53563516737;    1.7669;    0.856;  -18.273;18.080618;19.231691;16.954973
002.45842338383;-30.68409587251;    2.1366;    1.999;   -9.344;19.913599;21.272090;18.663605
002.45523188936;-30.66923721437;    1.9220;   24.300;    5.583;20.861280;21.610456;19.617985
002.43480382945;-30.65711196555;    2.2600;    4.467;  -14.881;17.505514;18.944695;16.339037
002.44654099033;-30.65796164983;    0.8696;    9.707;  -13.522;15.868091;16.270266;15.297969
002.45545436582;-30.64861144416;    0.2350;   12.822;   -8.208;19.722920;20.624552;18.732412
002.42892721765;-30.65663345871;    0.0291;    2.026;   -1.699;19.780357;21.119835;18.751610
002.43568879291;-30.64577438190;    0.3133;   -1.779;   -3.597;19.637210;19.954254;19.140673
002.42335882735;-30.64848350929;    1.5506;   -8.236;  -10.785;14.367901;14.728169;13.840794
002.43941805225;-30.63549735810;          ;         ;         ;21.570790;20.632870;19.521683
002.47054267861;-30.62760803970;   -2.7785;    9.308;   -5.560;20.700434;21.241045;19.527218
002.49559205411;-30.62260047294;    0.4241;   -2.309;   -4.128;19.836500;20.167590;19.394932
002.48223869792;-30.61078591066;    0.6606;    4.381;    7.405;19.906013;21.139984;18.925262
002.49426414699;-30.58934642707;    0.8294;   16.046;   -6.042;19.462961;20.506311;18.384804
002.49099872415;-30.58336127853;   -0.4497;    1.551;   -5.925;20.202170;20.561852;19.846224
002.50916469521;-30.57086418924;   -0.4205;    5.139;   -4.272;19.407185;19.698723;18.986765
002.50591300952;-30.56867283795;    0.8033;   27.880;  -11.117;13.149501;13.562551;12.565552
002.42996858841;-30.63245973733;    1.6963;    0.274;  -26.954;18.860191;20.098436;17.695814
002.40695967636;-30.62916311065;          ;         ;         ;20.321342;18.970484;17.515787
002.40821224786;-30.61391770223;    1.5349;    5.595;    7.731; 9.706278;10.247515; 9.012318
002.44946012257;-30.60171743712;   -0.3245;    3.782;   -5.380;19.715706;20.034016;19.393590
002.43320716775;-30.60388663697;    0.6514;   -4.874;   -4.038;16.901445;17.324370;16.314392
002.39777138462;-30.61769900984;          ;         ;         ;21.811310;19.877926;18.844835
002.43308297072;-30.58378763144;    0.3454;    2.417;   -6.772;17.488796;17.892881;16.928259
002.45088956294;-30.58105398982;    0.6716;    1.825;   -5.150;16.967760;17.518557;16.268747
002.47763982051;-30.56588786910;    0.2962;    0.239;   -0.146;20.514484;20.757923;20.142290
002.44837966329;-30.56694061102;          ;         ;         ;20.867960;20.985825;20.552832
002.44352395157;-30.56576752448;          ;         ;         ;20.875885;20.852926;20.176342
002.41791235158;-30.56106680321;    0.9517;    4.148;   -9.418;16.121868;16.594000;15.496671
002.43828770306;-30.55631878169;    0.4809;    5.109;   -6.975;15.752028;16.094425;15.242458
002.44961959709;-30.54389177606;    0.8014;    7.199;   -6.558;16.570620;17.071615;15.929379
002.52925715534;-30.54364069013;    3.3632;   71.022;   -4.058;12.135448;12.469657;11.634944
002.53207629962;-30.55177438460;    0.0206;    3.477;   -0.048;18.547644;18.926813;18.111887
002.53786247837;-30.54238366818;    1.5743;   26.095;  -12.727;19.767107;20.950712;18.628977
002.55529275512;-30.52647869097;   -0.7147;    3.022;   -7.912;19.654613;20.266016;18.921741
002.56502385666;-30.51273273145;   -0.4690;   -1.901;   -2.657;20.389633;20.662298;20.100698
002.56888999576;-30.50064350613;    0.1336;    6.891;   -3.679;18.830720;19.450314;18.134708
002.58502895638;-30.48434589699;    0.3693;   10.873;   -3.246;18.414627;19.033306;17.671705
002.50722871023;-30.54559908398;   -0.8130;    1.875;   -2.786;19.353020;19.586287;18.905552
002.48433660217;-30.53937621988;   -2.5946;    3.760;   -7.105;20.620850;20.983707;20.012167
002.51770118788;-30.50979018682;    0.7912;    3.806;  -17.019;17.372425;17.920113;16.683330
002.48735266357;-30.50870140425;          ;         ;         ;20.848614;20.623587;17.892464
002.49504706294;-30.48635028717;    1.3631;   -2.015;  -12.861;19.471830;21.164896;18.279144
002.54466023362;-30.49008535096;    1.1885;    2.132;  -12.540;19.918232;21.157658;18.679811
002.55071527184;-30.49018882238;    0.3232;   11.025;   -6.165;18.433270;18.617050;18.031752
002.57397913027;-30.49025614340;          ;         ;         ;20.736773;21.033329;19.743052
002.56117555748;-30.48389726371;    0.0830;   11.261;  -10.143;19.462297;20.414583;18.640789
002.52703536603;-30.48401388660;          ;         ;         ;20.889890;21.342552;19.973253
002.53171955588;-30.47251289683;    2.0079;   68.879;   -8.272;19.452728;20.911589;18.220903
002.54212957737;-30.46718227960;    0.9527;   -1.169;  -10.495;20.346973;20.772846;19.794516
002.53634332473;-30.45340400967;   -0.4111;    0.986;   -1.859;20.287899;20.412409;19.923843
002.54506182597;-30.45233441322;    0.1326;   -9.770;   -4.282;20.467056;21.311491;19.193060
002.54777782495;-30.43954667748;    2.3530;   -1.728;   -5.597;18.913840;20.401274;17.778240
002.37339230604;-30.59641863010;    0.6065;    3.521;  -17.454;14.851522;15.162943;14.370808
002.38209543359;-30.59076665959;    3.8934;   40.147;    3.280;18.383190;20.104443;17.099302
002.36316094276;-30.58657322291;    0.7152;   17.758;  -12.481;18.422035;19.157623;17.572035
002.36897477177;-30.57124177608;    2.0024;   31.431;   -9.333;18.825810;20.459538;17.592836
002.39829097645;-30.57602377813;    2.0669;   51.719;   10.936;19.117430;20.637915;17.907722
002.38867091874;-30.56250012434;    0.0015;    2.555;   -3.303;18.148893;18.521547;17.624842
002.38266001390;-30.55904239854;    0.2301;    4.841;   -4.850;19.716799;20.473122;18.913616
002.39780009724;-30.55014753735;    1.4122;   16.958;  -13.966;20.396816;20.867030;19.150642
002.39734586186;-30.54919076259;          ;         ;         ;20.945760;19.471120;18.012753
002.35440579181;-30.57638671666;          ;         ;         ;20.672491;21.242712;19.945060
002.35209078174;-30.55399151035;    1.1631;    7.548;  -26.083;19.953764;20.984291;18.823960
002.42112548569;-30.53003593406;          ;         ;         ;21.420460;19.585045;17.926897
002.45001292581;-30.51198183326;    0.8675;   40.201;  -20.126;18.624172;19.595125;17.694115
002.44332230104;-30.50765455595;    3.8447;    9.554;  -32.466;18.224257;19.775080;17.004000
002.39284906953;-30.53278044483;          ;         ;         ;20.503237;18.292168;16.734430
002.40541718771;-30.51643322943;    0.1208;    2.797;  -11.177;18.636358;19.010098;18.149458
002.40515250472;-30.51358567951;    1.1996;   -0.405;  -24.549;19.258934;20.396126;18.179518
002.42338740767;-30.49499693294;          ;         ;         ;20.448393;18.482620;16.913702
002.33074453602;-30.52338883826;    4.3154;   68.891;   15.195;15.047196;16.036888;14.062317
002.34781871297;-30.52504391223;   -1.6516;    0.397;  -13.091;20.391794;21.193155;19.323130
002.36104021731;-30.52033115586;          ;         ;         ;20.554277;19.273800;17.786444
002.30927459717;-30.52267031840;    1.7988;    4.671;  -50.992;18.206314;19.383554;17.138490
002.32252667246;-30.51750869898;          ;         ;         ;21.085085;21.474022;20.572748
002.30353725611;-30.52168180975;    1.2514;    9.472;   -8.026;18.432579;19.583622;17.357325
002.33888621362;-30.50671169018;    0.2548;   13.598;    6.678;18.298944;18.066269;16.928890
002.33791344085;-30.50704749185;    0.9473;   10.780;   -8.307;13.198636;13.717750;12.531746
002.35989551481;-30.49019460406;    0.9285;    5.175;  -16.623;13.767747;14.143867;13.222074
002.36241266948;-30.50115347228;    0.3479;    5.394;   -8.140;18.725794;19.568491;17.885103
002.35901335265;-30.49046308953;    0.8819;    4.891;  -15.826;16.542393;16.870640;15.774472
002.40414307995;-30.47301935103;          ;         ;         ;20.950928;18.970090;17.597960
002.36194899708;-30.48127139989;   -0.5544;    2.775;   -9.607;20.204027;20.752848;18.938042
002.34157562813;-30.47227315773;    2.1378;   35.797;   -7.896;19.049187;20.659605;17.821362
002.35354498177;-30.45882045949;    0.2194;   14.651;  -22.441;18.186079;18.496304;17.704958
002.35198516731;-30.45444399600;    0.6158;  -12.205;  -15.840;16.755360;17.176050;16.171164
002.46235039680;-30.51303988330;   -0.0307;   -0.718;    0.418;19.829622;20.114115;19.352650
002.47991181818;-30.49624736496;          ;         ;         ;20.912440;19.073267;17.577185
002.45828562557;-30.49013656338;   -0.0097;   -5.932;  -18.828;18.785244;19.316030;18.233423
002.45652318728;-30.48218520359;    3.0625;  -20.453;  -20.182;10.670079;10.906604;10.278796
002.48611285272;-30.48614930036;    0.4273;    3.040;   -2.655;20.235870;20.448650;19.858486
002.49351849529;-30.46892681086;    1.4273;   56.882;  -16.383;20.063414;20.706260;18.885254
002.47750846334;-30.46538267788;          ;         ;         ;19.892391;17.892326;16.397964
002.45969797021;-30.47387688362;    0.2208;   12.108;    2.301;20.153893;21.586258;19.022696
002.44730635567;-30.48222857434;          ;         ;         ;20.616888;19.675419;18.182780
002.44983066049;-30.44811868208;   -0.7597;   -0.767;    0.944;20.627419;20.317856;19.222004
002.44748841548;-30.45242392528;    2.3039;    5.841;   -9.764;20.725447;20.792730;19.896467
002.50215850549;-30.46641323960;          ;         ;         ;20.992443;19.803696;18.339567
002.51480995766;-30.45879955471;          ;         ;         ;20.999323;21.319328;19.708609
002.49330424863;-30.46272354447;    2.2312;   67.454;   -0.558;18.681229;19.899430;17.543043
002.48694650568;-30.45012543808;          ;         ;         ;21.433190;19.495642;18.175123
002.52052052430;-30.44442131421;    1.8176;   20.393;   -6.369;19.387003;20.808922;18.139544
002.53165956527;-30.44265078231;    0.0336;   -1.839;   -3.362;15.107945;15.697710;14.379485
002.53476570682;-30.42675567469;    0.9766;    5.660;  -14.259;16.420559;17.000160;15.713572
002.52256248505;-30.42057679677;   -0.7693;   28.883;   -6.704;20.555979;21.203205;19.595080
002.48484839533;-30.44917832550;    0.3844;    3.468;  -13.946;16.718077;17.048376;16.250523
002.49810523949;-30.43002389517;    1.0247;   12.120;   -9.213;19.793665;20.477388;18.967068
002.50907690297;-30.41464876245;   -1.0304;   -0.238;    0.848;20.807625;20.700281;20.048485
002.49285555630;-30.40283840893;    0.5636;    2.107;   -1.127;18.138332;18.897646;17.281767
002.50320786546;-30.40066307936;    1.0172;    1.837;   -4.300;17.450186;18.219927;16.580275
002.41047681333;-30.44160228386;    1.9124;   -5.037;  -22.730;11.530389;11.786781;11.121410
002.44817360792;-30.44239757594;    2.4456;    9.194;  -14.118;20.561820;21.323890;19.434797
002.43536000594;-30.44574286286;    0.6382;    6.616;   -9.595;20.515575;21.247435;19.467070
002.42590507142;-30.42402591967;          ;         ;         ;21.213564;20.450953;19.082655
002.43103484738;-30.42047180740;          ;         ;         ;21.684183;19.753248;18.348282
002.40498567043;-30.42546912738;    0.8318;    8.700;   -1.453;20.050085;20.867651;18.765884
002.40902007855;-30.43680345648;    1.7145;   -5.092;  -22.613;17.195845;18.437716;16.057280
002.50310992072;-30.38739575491;    0.1848;   -5.936;   -6.932;18.740885;19.168842;18.170044
002.43778743502;-30.37067412115;    0.3537;   -5.325;   -4.186;15.602696;15.931414;15.108986
002.60738784118;-30.45273283815;          ;         ;         ;21.438879;21.208084;19.151386
002.57905174163;-30.45943510975;   -0.1999;   -0.492;   -9.021;18.631851;18.927538;18.244480
002.59981591854;-30.44113134525;    0.8906;    8.219;    2.521;20.340822;20.899609;19.465145
002.59043430167;-30.43827240938;          ;         ;         ;20.849575;21.024904;19.656775
002.57225127048;-30.42682063995;    0.3853;   13.798;  -13.605;17.650755;17.956968;17.152607
002.59153154398;-30.41907626059;    0.2006;    3.560;   -2.297;18.969702;19.768585;18.189203
002.59502187249;-30.42637413976;    0.2914;    2.517;   -0.669;17.902860;18.185925;17.488596
002.57430187621;-30.41056427860;    1.1440;    9.040;   -1.120;15.502012;15.971286;14.872414
002.58200555518;-30.40869293295;    4.0617;    3.491;  -22.685;15.476054;16.401217;14.528055
002.61487531319;-30.39250657558;    0.8249;    1.855;   -7.205;20.295042;20.692007;19.601131
002.62155414981;-30.39040544376;    1.6247;    2.972;   -4.116;20.614882;20.879055;20.099897
002.61634628576;-30.37407906541;    2.1728;  -11.821;  -23.246;14.411623;15.043883;13.653620
002.63449964476;-30.34796136719;    1.5492;   12.316;  -15.561;20.517480;21.034817;19.675000
002.65376233042;-30.35209103856;   -1.2346;    0.463;  -39.176;20.452868;21.178589;19.588627
002.64655309141;-30.34359437745;    0.6897;    7.051;   -2.263;19.242126;19.998367;18.407915
002.65380308875;-30.34764838897;    2.1019;   34.713;    2.409;19.582407;21.200052;18.286728
002.66428126647;-30.33094545075;    0.4474;    0.564;  -10.134;15.518417;15.841802;15.033243
002.66871211366;-30.31578570129;    2.5575;    3.977;  -13.149;20.468277;21.253508;19.491940
002.55043115243;-30.41528497282;    1.1731;   -3.138;   -2.137;19.779951;20.747768;18.773144
002.54754333786;-30.41211712510;          ;         ;         ;21.118479;20.535366;19.644995
002.55799129801;-30.41020277602;    1.7834;  -17.072;   -7.038;17.908695;19.156315;16.832582
002.55536754185;-30.40936339338;    0.3939;    8.532;  -16.308;18.739490;19.205270;18.133207
002.53385716118;-30.41402870388;    0.5525;    7.688;   -9.490;17.476501;17.921406;16.880285
002.55102936023;-30.39231286462;    0.2025;    1.062;   -3.176;18.920694;19.194723;18.511728
002.56888157112;-30.40788369108;    1.5804;   -6.246;   -5.251;17.833313;18.907020;16.786102
002.57800510525;-30.38707268456;    0.8726;   14.852;   -0.644;18.476652;19.099900;17.766600
002.56077929497;-30.39420835952;    0.2889;    8.874;    2.997;19.045570;19.806173;18.167734
002.53996449705;-30.39056493191;   -0.2104;   -6.592;    3.509;20.666403;22.107374;19.448462
002.54538202565;-30.37057234629;    0.8943;   12.885;    3.034;16.769123;17.338076;16.061733
002.56043984335;-30.36332863184;    0.4815;    0.530;  -14.796;19.299824;20.182013;18.340693
002.55329684326;-30.36307759184;          ;         ;         ;20.898214;20.899847;19.830383
002.59234485732;-30.37926258146;    0.7042;    1.774;   -7.499;16.028666;16.468334;15.435760
002.59335999319;-30.35776528372;    0.1971;   -1.399;   -3.385;19.048449;19.462640;18.616762
002.58656137887;-30.35315087565;    1.1611;   -0.887;  -15.160;18.126623;19.128916;17.170897
002.61196248346;-30.34451636054;    1.1073;   -5.552;   -6.147;13.830477;14.111876;13.389541
002.58262193762;-30.35266914937;    0.9293;   -1.290;  -15.019;15.378375;15.721073;14.865417
002.56450520108;-30.33110432088;          ;         ;         ;21.068840;20.889402;19.944530
002.59808320407;-30.32411339310;    0.7593;    6.034;   -2.751;20.130468;20.455637;19.654303
002.60341560345;-30.32699304147;   -1.8385;   17.018;   -7.611;20.769066;22.642680;19.595740
002.57859473544;-30.32708334808;    0.1433;   12.576;   -4.553;20.574709;21.587849;19.381170
002.57979680898;-30.31477670132;   -0.9630;    5.247;   -7.347;20.814890;21.463562;19.767569
002.58353679188;-30.32713092577;    1.1210;   24.198;    9.220;17.139473;17.913122;16.297750
002.51714042081;-30.35993190262;    0.4166;    2.033;  -17.167;19.031868;19.435879;18.514326
002.50125308855;-30.36469136901;    0.3326;    2.091;   -1.897;18.466175;19.052452;17.813358
002.54581594265;-30.34439993871;    0.2426;   10.194;   -5.592;19.907825;20.561895;19.247830
002.53066512245;-30.34838357422;    0.8827;  -10.184;  -15.123;16.296696;16.785192;15.667179
002.52847747543;-30.34296491029;    1.9290;   -9.521;  -12.539;18.842617;20.356728;17.615368
002.47936493181;-30.35609970902;   -0.4441;    0.909;   -3.885;19.143090;19.410192;18.764063
002.47451362749;-30.35409767075;   -0.2993;    1.716;   -1.502;20.464928;20.589691;20.170174
002.50211946202;-30.33879079426;    1.6213;   48.714;   -3.009;15.451668;16.009317;14.750843
002.50284221506;-30.32652784643;    2.2214;    1.941;  -23.441;11.807361;12.092492;11.360847
002.49882858793;-30.32809644372;   -0.3144;    9.751;  -15.897;20.051390;20.424854;19.482360
002.49570623674;-30.31808529515;   -1.1500;    1.943;   -6.791;20.741957;21.358728;20.122680
002.50694436332;-30.31418067966;          ;         ;         ;21.374989;19.984743;18.336668
002.55418064891;-30.32170484656;    0.6511;    9.638;   -4.858;15.713815;16.082924;15.129910
002.56694991173;-30.32656397912;   -0.0205;    7.449;   -7.568;19.499390;20.254683;18.692364
002.55447833366;-30.32217319970;   -0.0268;   -0.579;    0.288;20.393646;         ;
002.53332116250;-30.32725174387;    1.3653;   -5.367;   -6.428;20.263330;20.984499;19.239767
002.54928879989;-30.30294314571;    7.5980;  -31.328;  -62.177;18.074370;20.067545;16.760546
002.54368084142;-30.30908058765;    5.6246;   34.109;   29.931;15.800268;16.872236;14.776430
002.57276732751;-30.32059891630;    0.0226;   -1.870;   -4.751;20.499487;20.187614;19.526180
002.57091414828;-30.32028706207;          ;         ;         ;21.607930;18.726340;17.609837
002.58054981623;-30.30738232910;    0.0469;    6.387;   -2.623;20.588856;21.621119;19.631096
002.56094676936;-30.31050680717;    1.1289;   13.458;   -2.308;19.054530;20.159166;18.254461
002.55994313791;-30.29329565604;    0.1602;   -5.607;  -16.370;14.255209;14.627549;13.707024
002.56151501587;-30.29967902211;    0.7878;   22.917;   -0.220;14.865129;15.194408;14.370402
002.55935817619;-30.31087656620;          ;         ;         ;20.209433;19.016897;17.513580
002.57071033275;-30.29976680838;    0.2720;    0.034;   -1.926;17.846502;18.078743;17.085749
002.57457780246;-30.28582896909;   -1.3467;    1.311;   -5.201;20.489073;21.049923;19.407122
002.51046925086;-30.30440266827;    4.7064;   14.136;  -14.249;16.333668;17.521101;15.263405
002.51364187997;-30.30261478853;   -0.0920;    0.160;   -0.130;18.454716;18.375336;17.302498
002.52775235246;-30.29613899897;   -0.7811;    0.663;   -3.058;20.189808;20.360203;19.824366
002.54606545470;-30.29106970148;    0.0992;    7.319;   -3.120;17.310331;17.663755;16.807892
002.55818693485;-30.27966201820;    2.2043;   -3.642;    3.875;19.786074;20.600979;18.511524
002.54068030535;-30.28207473006;    0.3370;   30.434;  -19.898;18.843088;19.508787;18.060442
002.53425927540;-30.27433192318;          ;         ;         ;21.445354;20.150665;18.753246
002.53527926395;-30.28306145848;    0.8433;    1.179;  -15.659;20.507952;21.167683;19.255173
002.64536593625;-30.32896298433;    0.8242;    2.536;    6.296;18.269460;19.228703;17.304155
002.64365415477;-30.32797778221;          ;         ;         ;20.950125;21.674276;20.158588
002.62219066081;-30.31994898017;    0.4846;    0.138;  -10.883;19.824295;20.188257;19.190607
002.63586010902;-30.30778136955;    0.8065;   23.961;  -11.813;20.164797;20.844309;19.039019
002.64801692236;-30.29904756342;    1.3005;   -7.159;  -24.808;16.242737;16.806260;15.538016
002.62650061330;-30.31052113793;    0.8370;   10.750;  -13.570;18.413640;19.267239;17.460674
002.62483439988;-30.30424522322;    0.6319;    2.947;   -7.793;19.804775;20.656199;18.862219
002.62587350282;-30.28282669403;    0.2041;    2.492;   -5.748;19.534416;20.029228;18.929930
002.63371899954;-30.27858762097;    1.4148;    9.317;  -12.275;20.040320;21.179535;18.836159
002.67549887350;-30.28431418512;          ;         ;         ;21.115276;19.040955;17.641407
002.68143347873;-30.27650801231;          ;         ;         ;20.943378;20.944096;20.182474
002.68488429907;-30.26119692153;          ;         ;         ;21.138573;19.926897;18.253767
002.66134305706;-30.26959992584;    4.2744;   20.195;   -8.600;20.530582;20.901426;19.665178
002.67217470533;-30.26594821435;          ;         ;         ;21.371439;19.445333;18.322775
002.68827506975;-30.22322107907;    1.2458;   -9.958;  -11.473;16.799892;17.522612;15.979963
002.60603755871;-30.27035454411;    0.8327;    3.908;   -5.209;19.804298;20.994558;18.684462
002.59476760104;-30.25799790479;    4.2584;   19.196;    4.083;20.286222;21.716194;18.922743
002.62111953838;-30.24620426800;    0.8656;   -3.263;   -9.270;18.831670;19.723520;17.903330
002.61058089541;-30.25415119870;    1.4145;    0.816;  -12.781;15.846734;16.425898;15.128979
002.61932546057;-30.25347916836;    0.4453;    5.857;   -4.651;16.349068;16.654736;15.888987
002.57434982679;-30.26217824498;   -0.2292;   22.971;   -9.069;18.679401;19.044020;18.181149
002.60151503937;-30.24787889969;    1.8938;  -18.679;  -17.370;18.207708;19.343065;17.126408
002.58822829499;-30.25100388886;    0.4865;   25.010;   -9.642;16.727522;17.078600;16.214808
002.59497345210;-30.21894735180;    1.3576;   -6.426;   -5.852;20.149580;21.333200;19.075226
002.63790989286;-30.23708725749;          ;         ;         ;20.417603;18.782750;17.657090
002.64392057300;-30.24103095606;          ;         ;         ;20.772675;19.423391;18.065464
002.62227706964;-30.24341629723;    1.6109;    3.656;  -11.828;19.617107;21.045534;18.460901
002.63235808376;-30.22876171883;    0.3806;    6.471;  -24.034;17.019934;17.410395;16.497856
002.66990938508;-30.21507504925;    0.1980;    1.765;   -7.193;18.479694;18.834768;18.296143
002.67168727502;-30.21934239849;          ;         ;         ;20.266600;18.986944;17.541666
002.65217406476;-30.21062137621;   -0.3800;   -2.407;   -3.587;19.634693;19.969824;19.184061
002.64414108026;-30.21614245180;    0.3274;   13.355;  -15.865;16.524092;16.833803;16.054638
002.65882004940;-30.19859767707;    0.6758;   -0.231;  -20.482;19.712553;20.879307;18.667200
002.63077841225;-30.22106030697;    0.7193;    8.453;   -1.352;20.640692;21.009980;19.816847
002.64967501511;-30.18833955752;    0.4352;   10.597;   -5.751;19.124258;20.366175;18.045876
002.63881936239;-30.19191067583;   -0.5816;   -2.458;   -1.009;20.410412;19.820812;17.863360
002.69838414164;-30.21920125265;   -1.2370;   -2.711;    0.686;20.740973;21.812124;20.731382
002.69752046297;-30.20601898233;    1.8270;  -17.672;  -28.343;19.193085;20.768452;17.994066
002.67998639424;-30.20918092334;    1.4444;   18.583;   -9.423;18.963472;20.495298;17.780025
002.66832059340;-30.19285054205;          ;         ;         ;21.180864;19.609936;18.067272
002.67058903037;-30.18390677922;          ;         ;         ;20.746126;19.022738;17.341642
002.70880194463;-30.16950534024;    0.3234;   10.295;   -8.538;18.951553;19.425377;18.396921
002.70392858120;-30.16541591278;          ;         ;         ;20.875492;21.379658;19.933254
002.70225983567;-30.16592808428;          ;         ;         ;20.964964;22.029327;19.783112
002.65410813834;-30.17918328655;    0.2119;   14.174;   -9.750;13.755321;14.218888;13.125217
002.67073629623;-30.16684454370;    0.9748;    1.743;   -3.869;19.413448;19.759855;19.041956
002.66779267526;-30.16533322630;    0.5874;   32.159;    9.687;20.087414;21.088453;18.789036
002.64912693754;-30.17953830895;    1.9542;    9.919;   -9.584;18.167442;19.669523;16.985730
002.68354395694;-30.15524846711;   -0.1814;   -0.002;    0.030;20.142336;20.396603;19.847052
002.68537103795;-30.15184920881;   -0.1549;    5.355;   -5.652;19.972551;20.722202;19.162138
002.66840503500;-30.15112798864;   -0.1584;   -2.226;   -7.061;20.414295;21.115090;19.702202
002.72163344265;-30.12945535372;    0.3520;    6.374;   -2.387;19.164825;20.043955;18.213568
002.69482497343;-30.11747626634;    2.4911;  -13.176;   -8.211;17.651402;18.955250;16.620478
002.72493871702;-30.11015923572;          ;         ;         ;20.698927;19.221100;17.562395
002.70724550365;-30.11203861946;   -0.2219;   -0.144;   -3.017;20.305264;20.632630;19.931137
002.70668312509;-30.10425202439;    4.2706;   19.379;    2.706;19.347147;21.095398;17.890135
001.47314380132;-31.28267695415;    3.0821;  -31.418;  -18.054;18.163286;19.601692;17.022894
001.46840397420;-31.28034186988;    1.8306;   -6.474;   -8.769;18.793950;20.347330;17.570421
001.46494678210;-31.28033171432;   -0.2940;   -2.082;   -3.669;20.014946;20.413961;19.608452
001.38996925083;-31.28756447381;   -0.8844;   -3.444;   -4.850;20.349192;20.459927;19.968071
001.33533708235;-31.29310223557;    1.9895;   -3.481;   -9.774;20.534765;20.694500;19.870378
001.33523426548;-31.28814039858;    0.7133;   -1.646;   -4.759;16.957375;17.388855;16.363298
001.34048729748;-31.28350647307;    0.7934;   -4.184;   -3.017;18.526445;19.037878;17.820082
001.36360080382;-31.28344033351;   -0.5115;   26.624;   -4.196;20.285675;21.406990;19.125095
001.37131995776;-31.27921041980;    1.8372;    8.527;    1.184;19.138964;20.553665;17.963524
001.34304849886;-31.27991027664;    0.2968;   12.005;  -30.780;19.799747;20.458702;18.827990
001.35311720339;-31.27238639882;    0.9570;   -8.186;  -21.725;16.414713;16.857912;15.792392
001.40309270090;-31.28432384859;    1.0925;   15.489;  -26.699;19.578136;20.996979;18.403427
001.40490527742;-31.28019580446;    0.6332;    3.122;   -9.065;19.858420;20.576954;18.967842
001.39068299136;-31.27497662015;    2.9162;   47.818;    5.478;20.692028;21.239635;19.441797
001.40989110001;-31.26581660337;    1.4237;   -4.622;  -31.437;20.173164;21.180805;18.995262
001.43779189704;-31.25104047869;          ;         ;         ;21.198957;21.033766;20.168255
001.38228744118;-31.26496978801;    1.9611;   17.651;   -0.013;20.901365;20.744104;19.789906
001.39764784304;-31.26194825398;    1.2456;   19.911;  -10.360;16.678684;17.378689;15.873559
001.42297460158;-31.23720442668;    0.8134;   11.893;   -4.833;18.944576;19.931370;17.955227
001.41050846636;-31.22002373171;          ;         ;         ;20.235798;19.212400;17.728610
001.49384656212;-31.26976824854;    0.1226;    2.459;   -2.941;19.429945;19.630594;19.014694
001.50409164225;-31.25879606640;    0.3867;    2.272;   -5.639;18.941427;19.238596;18.544720
001.52119549887;-31.25123221747;    0.4052;  -19.850;  -29.446;19.375145;20.333986;18.387484
001.51023099761;-31.24259799969;    1.5568;   -9.113;  -14.741;16.680534;17.417433;15.855952
001.49269888119;-31.23911103199;    0.9475;   14.025;   -3.966;14.246243;14.512974;13.786601
001.50591521945;-31.22815852905;          ;         ;         ;20.932266;20.731737;19.956638
001.48046811511;-31.23058395398;    0.7945;   16.956;   -7.856;19.822424;20.227785;19.203459
001.54924370696;-31.24209231667;    1.3868;   -6.771;   -0.652;19.181677;20.441502;18.079956
001.55880977561;-31.23557374738;   -0.0367;   10.993;  -13.480;19.572355;20.160696;18.957056
001.52673272490;-31.24168114955;    1.7203;    5.464;    2.115;16.207120;16.911724;15.405649
001.54185391983;-31.22249232802;    1.0936;   20.627;   -8.976;20.051647;21.361471;19.035471
001.55546401133;-31.21397146859;    0.2773;    5.477;  -13.994;18.738770;19.149744;18.263052
001.54831719374;-31.21194844248;    1.2300;    9.586;   -4.390;18.796564;19.886786;17.753054
001.55521032220;-31.20106193314;   -0.8470;   -3.166;   -0.137;20.686201;20.391169;19.795172
001.51853896523;-31.23159941095;    0.1631;    2.026;  -11.642;19.190184;19.957712;18.334097
001.52469478309;-31.20652519779;    0.0154;    3.156;   -4.911;20.169700;20.620290;19.735490
001.53822171695;-31.19736097015;   -0.1553;   -1.219;   -2.585;19.890140;20.482190;19.347507
001.55766062821;-31.19262669754;    1.3465;    3.696;  -11.127;17.812754;18.783096;16.819345
001.43973588179;-31.23867236983;    1.0975;    2.381;   -1.629;18.905660;20.001030;17.935007
001.48361772265;-31.21813104374;   -1.8134;   26.888;    5.149;20.767290;21.479626;19.595806
001.48056718916;-31.20575409646;    2.5377;   22.778;   -2.357;17.634810;18.968975;16.524256
001.42826985937;-31.20384086851;   -2.8112;    4.543;   -2.902;20.500242;20.807830;20.036934
001.42904013061;-31.20907619395;    1.1026;   62.045;    1.591;13.798104;14.071051;13.356458
001.45548218367;-31.20437730362;    1.4320;  -11.409;  -14.504;17.410912;         ;
001.45497755449;-31.20444632242;    1.6999;  -11.238;  -15.185;16.332558;17.043920;15.351707
001.45647027119;-31.18433388636;    2.5523;   18.291;    4.971;20.704283;21.795101;19.470890
001.51323067609;-31.18530415445;    1.5970;    7.725;  -17.340;18.755280;20.140380;17.597110
001.51213158686;-31.18721755416;    0.4764;    5.804;   -7.312;20.398360;21.070518;19.539162
001.51262181026;-31.18026354528;    3.6925;   20.080;   -8.953;16.802692;18.073534;15.685765
